OBJECTID,NUEVOS_CASOS,TOTAL_CASOS,TOTAL_MUERTES,TOTAL_RECUPERADOS,FECHA_ACTUALIZACION,GlobalID,NUEVOS_MUERTOS,NUEVO_RECUPERADOS
1465,8256,974139,29272,876731,2020/10/20 05:00:00+00,e2315e5d-5a8c-46de-97d3-ad2dca1e85b3,170,8770
1466,7561,981700,29464,884895,2020/10/21 05:00:00+00,49d8f44d-c1a9-42bf-aea3-0fc682eec296,192,8164
1467,8570,990270,29636,893712,2020/10/22 05:00:00+00,7bd9f013-5372-4562-b2bd-dfab7171c7b9,172,8817
1468,8672,998942,29802,901652,2020/10/23 05:00:00+00,56f05532-be4b-464d-bb99-9010991b7db5,166,7940
1469,8769,1007711,30000,907379,2020/10/24 05:00:00+00,96fac4e2-7255-4a96-89e8-509f0773e558,198,5727
1470,8174,1015885,30154,915451,2020/10/25 05:00:00+00,2b24fc70-a6f4-49d5-91bf-cfbef87fe3ab,154,8072
1471,9167,1025052,30348,924044,2020/10/26 05:00:00+00,83c4691c-632f-4c8d-9296-fe54717c3f39,194,8593
1472,8166,1033218,30565,932882,2020/10/27 05:00:00+00,d06c2c31-c7fa-40e6-b5df-b9dc36aa1ecf,217,8838
1473,8717,1041935,30753,941874,2020/10/28 05:00:00+00,91e73d5f-c0da-4e50-ac41-3844b1fa3eea,188,8992
1474,11187,1053122,30926,950348,2020/10/29 05:00:00+00,8dceef1e-ff62-468e-a2fa-8f04d4e7828c,173,8474
1475,10029,1063151,31135,959433,2020/10/30 05:00:00+00,1a43f906-8f52-4be8-b7a8-220265f7736f,209,9085
1476,11033,1074184,31314,969230,2020/10/31 05:00:00+00,cbc14c81-c7d6-4587-9105-b3476846a1f7,179,9797
1477,9137,1083321,31515,977804,2020/11/01 05:00:00+00,aca8cb64-e94a-416c-a512-199efde2f270,201,8574
1478,9935,1093256,31670,985796,2020/11/02 05:00:00+00,b2642f0b-05ed-4a3d-9bf9-25801b293a33,155,7992
1479,6136,1099392,31847,993877,2020/11/03 05:00:00+00,fcf19ffe-b23c-48a7-9099-b81ee6ba2be0,177,8081
1480,8692,1108084,32013,1002202,2020/11/04 05:00:00+00,778173ca-12da-4bcc-b1e6-12f34dcd9fef,166,8325
1481,9893,1117977,32209,1011166,2020/11/05 05:00:00+00,538e4944-66b4-4479-9bdb-930024a761e5,196,8964
1482,9756,1127733,32405,1020263,2020/11/06 05:00:00+00,789af2a2-09ef-47ae-8195-7beb34cf406c,196,9097
1483,8714,1136447,32595,1029082,2020/11/07 05:00:00+00,e53cdfa1-1b11-4ce5-a01c-c7715ba24cd4,190,8819
1484,7440,1143887,32791,1038082,2020/11/08 05:00:00+00,8689e7d2-a601-4de3-8538-a26d2946497f,196,9000
1485,5176,1149063,32974,1047017,2020/11/09 05:00:00+00,93509ae3-3a45-4696-ac04-42aeaed1485c,183,8935
1486,7612,1156675,33148,1059237,2020/11/10 05:00:00+00,025514a2-0e66-4344-851d-b67e26286e35,174,12220
1487,8651,1165326,33312,1070423,2020/11/11 05:00:00+00,6bc3ff57-aedd-4192-a3d4-d96fc9adf189,164,11186
1488,8686,1174012,33491,1081691,2020/11/12 05:00:00+00,a2c2b2ac-67ab-4089-afba-14d20a10a2aa,179,11268
1489,8685,1182697,33669,1089340,2020/11/13 05:00:00+00,04fa5b9e-8064-4f55-96e9-fe087b0bf0f4,178,7649
1490,8307,1191004,33829,1097576,2020/11/14 05:00:00+00,b6002a6b-d7e2-4114-a89f-8741f7bf2b1b,160,8236
1491,7742,1198746,34031,1104956,2020/11/15 05:00:00+00,564d5618-c322-4389-ba35-f832f0aa6e52,202,7380
1492,6471,1205217,34223,1111867,2020/11/16 05:00:00+00,aeb0415a-a4ae-4f40-a5d0-bd5dc9911146,192,6911
1493,5911,1211128,34381,1118902,2020/11/17 05:00:00+00,939b1e27-8fd0-408a-b0ba-e744d9bcf2d1,158,7035
1494,6875,1218003,34563,1125184,2020/11/18 05:00:00+00,102c1d90-d784-4d17-ba21-9dd61c959462,182,6282
1495,7487,1225490,34761,1132393,2020/11/19 05:00:00+00,154583e0-3ffb-4283-9aee-936f3cb53285,198,7209
1496,7954,1233444,34929,1138581,2020/11/20 05:00:00+00,247a96a2-ff9d-4de0-a19b-9fc3a1545218,168,6188
1497,7049,1240493,35104,1144923,2020/11/21 05:00:00+00,ef651a56-9440-448a-bd48-cae0618eae9d,175,6342
1498,7924,1248417,35287,1150932,2020/11/22 05:00:00+00,271e5b8f-bd5d-45e2-bf2b-8f4a54a2ed47,183,6009
1499,6562,1254979,35479,1158897,2020/11/23 05:00:00+00,a911dae4-f8e7-4ec3-ae32-cff55d4e6a8c,192,7965
1500,7515,1262494,35677,1167857,2020/11/24 05:00:00+00,fd1f9bf6-e891-4a9e-9474-a7b6b6e2e761,198,8960
1501,8497,1270991,35860,1174959,2020/11/25 05:00:00+00,a2a90442-6f18-4cc6-a70b-09b483017af9,183,7102
1502,9496,1280487,36019,1181753,2020/11/26 05:00:00+00,7d82d686-a0b3-4905-bf45-3d42da84e4b5,159,6794
1503,10023,1290510,36214,1189499,2020/11/27 05:00:00+00,1ac7aa2a-12f7-4a61-b625-ceefd1550329,195,7746
1504,9103,1299613,36401,1197204,2020/11/28 05:00:00+00,d74d7087-39a3-49e5-ba7d-60103b4fde29,187,7705
1505,8763,1308376,36584,1204452,2020/11/29 05:00:00+00,b76d66da-79b7-4a18-a894-32f84fd56e70,183,7248
1506,8430,1316806,36766,1210489,2020/11/30 05:00:00+00,f16cd268-beba-4802-97b8-fd6e95f7692c,182,6037
1507,7986,1324792,36934,1217647,2020/12/01 05:00:00+00,5267b94d-20da-48a2-9215-0997b62940d3,168,7158
1508,9297,1334089,37117,1225635,2020/12/02 05:00:00+00,36c6021e-93b4-4133-bf12-cbf2cd9d6c22,183,7988
1509,9233,1343322,37305,1233115,2020/12/03 05:00:00+00,66207c80-b5df-456c-9c82-e02cd86b113c,188,7480
1510,9285,1352607,37467,1240990,2020/12/04 05:00:00+00,8206420e-c8ff-4c60-8c83-099a4ee61fe3,162,7875
1511,9642,1362249,37633,1249702,2020/12/05 05:00:00+00,528dfbaa-2e0f-4688-b7a2-48deec5ee240,166,8712
1512,8854,1371103,37807,1257410,2020/12/06 05:00:00+00,197d5fa2-8c59-456a-878c-da70124da24e,174,7708
1513,5997,1377100,37995,1267595,2020/12/07 05:00:00+00,07e0190b-3d42-4701-a453-561a801d5b47,188,10185
1514,7510,1384610,38158,1278326,2020/12/08 05:00:00+00,b8fafaa9-3cfd-4c60-a7d8-423bb980b9ea,163,10731
1515,7523,1392133,38308,1287597,2020/12/09 05:00:00+00,2fe8b9ad-5565-457d-89c9-d76e4d6f9698,150,9271
1516,7778,1399911,38484,1296420,2020/12/10 05:00:00+00,151f48d9-755c-46bc-abf3-e1eaf2089053,176,8823
1517,8998,1408909,38669,1304299,2020/12/11 05:00:00+00,cbbad7d6-dda3-46de-b17e-7d4a4e9547eb,185,7879
1518,8163,1417072,38866,1310425,2020/12/12 05:00:00+00,087aece3-5e73-470c-bd50-30aeea8f68e5,197,6126
1519,8702,1425774,39053,1314836,2020/12/13 05:00:00+00,cbdd626c-4f8d-424e-a815-85a9b252312a,187,4411
1520,8742,1434516,39195,1321469,2020/12/14 05:00:00+00,08699aab-a859-4390-8549-ec8131cbfef3,142,6633
1521,10130,1444646,39356,1328430,2020/12/15 05:00:00+00,a6b14812-e862-48ca-b109-01efb01340f0,161,6961
1522,11953,1456599,39560,1336166,2020/12/16 05:00:00+00,d19762cc-1ed5-418d-ba2a-05fc5b81c69f,204,7736
1523,12196,1468795,39787,1343819,2020/12/17 05:00:00+00,18b4192f-ff56-4f5c-8e7a-1b6c39e89af4,227,7653
1524,13277,1482072,40019,1354021,2020/12/18 05:00:00+00,965d7334-daba-4a85-8863-9e8dde757043,232,10202
1525,13990,1496062,40268,1362543,2020/12/19 05:00:00+00,06aa4e19-3c9c-4893-9b36-aac5deb9f616,249,8522
1526,11160,1507222,40475,1373332,2020/12/20 05:00:00+00,421d9e12-37d6-48c8-b2dd-0d034d7d9dee,207,10789
1527,10845,1518067,40680,1382340,2020/12/21 05:00:00+00,a3766cbf-5648-441f-bd95-12f10f1086d6,205,9008
1528,12526,1530593,40931,1394374,2020/12/22 05:00:00+00,96aeedc1-4ff1-439f-af56-80e8b4082f38,251,12034
1529,14233,1544826,41174,1404168,2020/12/23 05:00:00+00,2529f3ce-0716-4f18-b4d1-a050490e1e0d,243,9794
1530,14940,1559766,41454,1417316,2020/12/24 05:00:00+00,9b0cec59-f40b-430e-bb07-3259e38844c9,280,13148
1531,14941,1574707,41690,1430709,2020/12/25 05:00:00+00,8af12194-f363-429d-a008-d2bc1bfe963d,236,13393
1532,10196,1584903,41943,1444041,2020/12/26 05:00:00+00,9cc41302-4a55-4b5e-8824-fdf298710466,253,13332
1533,9594,1594497,42171,1455975,2020/12/27 05:00:00+00,5b048530-1e96-47d2-8322-f48e58d12d20,228,11934
1534,9310,1603807,42374,1469041,2020/12/28 05:00:00+00,e3febbf3-b224-439a-bbfc-60abfd9a0e77,203,13066
1535,11015,1614822,42620,1483027,2020/12/29 05:00:00+00,6f0be81f-da23-493c-91b1-0d162792a3af,246,13986
1536,11639,1626461,42909,1497180,2020/12/30 05:00:00+00,33f4cecf-771c-4eba-b878-881e820ca97b,289,14153
1537,16314,1642775,43213,1508419,2020/12/31 05:00:00+00,0dbf793d-2001-430c-a164-66cec7380734,304,11239
1538,12105,1654880,43495,1520548,2021/01/01 05:00:00+00,c40f3306-2e96-48a7-a493-12e5ecc52476,282,12129
1539,11528,1666408,43765,1530973,2021/01/02 05:00:00+00,dbd8fe95-4882-47ce-9324-f2b68964cb7d,270,10425
1540,9412,1675820,43965,1542353,2021/01/03 05:00:00+00,7fec4003-f7df-4485-82f4-4c250db19cc8,200,11380
1541,10311,1686131,44187,1552177,2021/01/04 05:00:00+00,33843f72-5f71-4e56-a393-792c3e6697f4,222,9824
1542,16835,1702966,44426,1559010,2021/01/05 05:00:00+00,57ddcb90-b64e-4727-8420-c57adff71af7,239,6833
1543,16805,1719771,44723,1569578,2021/01/06 05:00:00+00,42e6d2d8-773b-4bca-9726-4093c63ae413,297,10568
1544,17576,1737347,45067,1580285,2021/01/07 05:00:00+00,183452ee-5d91-4b1d-805e-406ea356d1ee,344,10707
1545,18221,1755568,45431,1597160,2021/01/08 05:00:00+00,97d90b85-7c98-4984-a8ab-186e476394cf,364,16875
1546,15795,1771363,45784,1609564,2021/01/09 05:00:00+00,c9ae6fc6-3266-44a4-a279-a80867e2194b,353,12404
1547,15537,1786900,46114,1621019,2021/01/10 05:00:00+00,f2373af6-99bc-4522-8c23-0d95d265fd28,330,11455
1548,15003,1801903,46451,1632614,2021/01/11 05:00:00+00,fcc73bd8-1527-4509-b7cd-1b44743b6b32,337,11595
1549,14179,1816082,46782,1646892,2021/01/12 05:00:00+00,847d1332-5614-48d1-b3d7-4b9be088abf3,331,14278
1550,15898,1831980,47124,1665003,2021/01/13 05:00:00+00,611ac991-817e-4fbf-8835-cda62fd6dbd2,342,18111
1551,17121,1849101,47491,1683835,2021/01/14 05:00:00+00,6c0275eb-0f06-4b68-984c-62c81fea9e6a,367,18832
1552,21078,1870179,47868,1698457,2021/01/15 05:00:00+00,3cb4d7c6-f783-4da3-87d7-835f83947188,377,14622
1553,20855,1891034,48256,1711924,2021/01/16 05:00:00+00,c40a7dbc-7256-429c-983f-c6c6722e3db9,388,13467
1554,17379,1908413,48631,1729633,2021/01/17 05:00:00+00,3951e17f-c405-48b4-8bb7-a01caaacf7a1,375,17709
1555,14719,1923132,49004,1754222,2021/01/18 05:00:00+00,9f03db5c-1d85-4a81-bcff-43a8393b18b4,373,24589
1556,15939,1939071,49402,1769935,2021/01/19 05:00:00+00,4bbb9575-b846-4103-8fc0-0b27de2f0f81,398,15713
1557,17908,1956979,49792,1786170,2021/01/20 05:00:00+00,3657054e-07d7-4375-af62-0836a53811d0,390,16235
1558,15366,1972345,50187,1801134,2021/01/21 05:00:00+00,7e63b3ad-08b2-4bfe-b7ed-47d24ea2be7e,395,14964
1559,15073,1987418,50586,1811552,2021/01/22 05:00:00+00,8b2b28c0-f8ef-4507-9620-f6e5e7aa63e1,399,10418
1560,15551,2002969,50982,1822309,2021/01/23 05:00:00+00,17478ecc-ec17-4ed8-a85f-402ca8655c30,396,10757
1561,12516,2015485,51374,1832168,2021/01/24 05:00:00+00,b6a71b79-5322-4d9e-a831-42b2047ed475,392,9859
1562,12261,2027746,51747,1849194,2021/01/25 05:00:00+00,ed2b49fc-402a-4bc1-8570-66b8cc1b8ff2,373,17026
1563,13606,2041352,52128,1864904,2021/01/26 05:00:00+00,5c11765d-3e04-4547-bb21-f945137dbc16,381,15710
1564,13953,2055305,52523,1880041,2021/01/27 05:00:00+00,931321d3-e8b8-4cff-ba91-e65d1dc3e4e1,395,15137
1565,12270,2067575,52913,1894384,2021/01/28 05:00:00+00,d1263492-e33b-41b1-b593-37ac5d687941,390,14343
1566,10058,2077633,53284,1909791,2021/01/29 05:00:00+00,72f5ce2e-e534-4e93-8271-c13b2b0b36be,371,15407
1567,9173,2086806,53650,1924401,2021/01/30 05:00:00+00,e8eae54b-34f0-4ac5-9caf-8c4a711edbca,366,14610
1568,8078,2094884,53983,1938322,2021/01/31 05:00:00+00,e0001ce9-445c-467c-9189-2fad5c931a80,333,13921
1569,9622,2104506,54272,1954674,2021/02/01 05:00:00+00,3d90f5c5-e950-4a85-91e2-7c1a3a3a2eb7,289,16352
1570,10091,2114597,54576,1971342,2021/02/02 05:00:00+00,54b05556-e11a-4ea9-8eef-72904c9bd041,304,16668
1571,11025,2125622,54877,1988958,2021/02/03 05:00:00+00,653b90c7-f9a5-4fa1-b307-fc8e41286313,301,17616
1572,9790,2135412,55131,2001135,2021/02/04 05:00:00+00,427922e7-e353-4976-8cae-308ed2f5dea3,254,12177
1573,7248,2142660,55403,2010941,2021/02/05 05:00:00+00,c99b0a27-ab43-41dd-8856-2558de0f8e00,272,9806
1574,8547,2151207,55693,2022331,2021/02/06 05:00:00+00,c569e845-45a5-4bf5-b27f-b1df0b2f7442,290,11390
1575,6009,2157216,55993,2027333,2021/02/07 05:00:00+00,1ddfd1fb-f353-4868-b020-05967489674b,300,5002
1576,4246,2161462,56290,2034228,2021/02/08 05:00:00+00,f7d7bf62-751c-4a44-884c-6f45038c7edc,297,6895
1577,5442,2166904,56507,2048292,2021/02/09 05:00:00+00,cdea59af-8e81-4456-b1f9-41295b7f71f6,217,14064
1578,6443,2173347,56733,2055468,2021/02/10 05:00:00+00,5556a3aa-cd8e-4cb1-94bc-013ff91f05d0,226,7176
1579,6294,2179641,56983,2065209,2021/02/11 05:00:00+00,64248d54-76b6-4cd1-b4b7-36f262bcc546,250,9741
1580,5528,2185169,57196,2072793,2021/02/12 05:00:00+00,c51ddc17-e426-422e-b19c-aef9c5604b4e,213,7584
1581,4947,2190116,57425,2078391,2021/02/13 05:00:00+00,a864599c-3c34-4599-bd53-bc0a5225bed8,229,5598
1582,4923,2195039,57605,2083551,2021/02/14 05:00:00+00,94f9de47-9f1b-4a82-87cf-868222941d07,180,5160
1583,3510,2198549,57786,2090467,2021/02/15 05:00:00+00,63449523-a1f5-4653-b818-ae6ab59d00d9,181,6916
1584,4049,2202598,57949,2095105,2021/02/16 05:00:00+00,3dfcb96c-e896-432f-89e1-e05ab8fa9c62,163,4638
1585,5103,2207701,58134,2099628,2021/02/17 05:00:00+00,7be6a085-889d-442d-9e83-6cd04278a8f4,185,4523
1586,4824,2212525,58334,2105445,2021/02/18 05:00:00+00,e4d70960-653d-4802-b8bd-f371a2f2f960,200,5817
1587,4476,2217001,58511,2110562,2021/02/19 05:00:00+00,586f2230-f01f-4027-b0f9-910bc7dd8a63,177,5117
1588,5017,2222018,58685,2115470,2021/02/20 05:00:00+00,36219129-e032-4bd2-b3c7-f7fe30cf8d7a,174,4908
1589,4244,2226262,58834,2120366,2021/02/21 05:00:00+00,42109211-f58e-4440-b8c7-2d73dcade4b3,149,4896
1590,3401,2229663,58974,2124695,2021/02/22 05:00:00+00,7b036361-64b5-4267-8a8d-49063440566e,140,4329
1591,3926,2233589,59118,2129491,2021/02/23 05:00:00+00,173b1a7a-19c4-4b6c-bbed-512cee107350,144,4796
1592,3953,2237542,59260,2134054,2021/02/24 05:00:00+00,a19ccbde-3328-4618-88c4-23a57712ded1,142,4563
1593,3683,2241225,59396,2138193,2021/02/25 05:00:00+00,ed5333e4-0d69-4e7c-b7a3-0cea2b8a07f0,136,4139
1594,3567,2244792,59518,2141874,2021/02/26 05:00:00+00,11042aac-d50d-40f4-80d4-cac99a9aeb35,122,3681
1595,3343,2248135,59660,2145450,2021/02/27 05:00:00+00,d2683cd3-e947-4685-8fd3-f25e5f82031b,142,3576
1596,3555,2251690,59766,2148249,2021/02/28 05:00:00+00,a4780d39-ebad-4dde-a849-6e295f69ce89,106,2799
1597,3570,2255260,59866,2151633,2021/03/01 05:00:00+00,788273aa-d550-4dcd-8f6e-2fa0dec459f2,100,3384
1598,4339,2259599,59972,2156057,2021/03/02 05:00:00+00,ecbb6b8e-5245-490a-ba54-aff90f8b0177,106,4424
1599,3047,2262646,60082,2160555,2021/03/03 05:00:00+00,a248c7cf-4b76-4bf6-a800-15d6de13b41c,110,4498
1600,3565,2266211,60189,2164438,2021/03/04 05:00:00+00,a2f1417a-69a3-410f-98c1-ccdb29a393da,107,3883
1601,3371,2269582,60300,2168149,2021/03/05 05:00:00+00,d0111345-e56d-4baa-8323-643430a42c16,111,3711
1602,3663,2273245,60412,2172418,2021/03/06 05:00:00+00,1740ad77-34de-414b-aebb-a1ac73aa77a1,112,4269
1603,3411,2276656,60503,2177199,2021/03/07 05:00:00+00,c0ccd92d-15ad-49c5-9c0c-85cfb2349cbf,91,4781
1604,2205,2278861,60598,2180768,2021/03/08 05:00:00+00,16ddaa62-b792-4188-885e-7ba717812358,95,3569
1605,3511,2282372,60676,2183635,2021/03/09 05:00:00+00,7ff1d572-bb1f-4030-b9a4-be5fb768024c,78,2867
1606,3588,2285960,60773,2187473,2021/03/10 05:00:00+00,3869080c-5ce5-4c75-be5f-2d8642be7838,97,3838
1607,4579,2290539,60858,2191171,2021/03/11 05:00:00+00,f320237a-25d0-45c9-a24c-2da297306e2e,85,3698
1608,4078,2294617,60950,2195569,2021/03/12 05:00:00+00,55a0a11c-275f-42be-9831-ea46501722fc,92,4398
1609,4465,2299082,61046,2199508,2021/03/13 05:00:00+00,179f3614-37c3-4555-9252-bb36f67422de,96,3939
1610,4062,2303144,61143,2202580,2021/03/14 05:00:00+00,502aab64-3a3d-409e-8af6-38e5c999b4fe,97,3072
1611,2740,2305884,61243,2206210,2021/03/15 05:00:00+00,8608e1f4-fca4-4f01-b604-91155c9d0991,100,3630
1612,3716,2309600,61368,2209224,2021/03/16 05:00:00+00,0af1108e-7479-42b6-8d91-b4cd2c43e53a,125,3014
1613,4554,2314154,61498,2212512,2021/03/17 05:00:00+00,a97a84ec-2eca-47e0-bcaa-35808a9aee06,130,3288
1614,5139,2319293,61636,2216945,2021/03/18 05:00:00+00,561ae30a-2912-4140-83b9-ac3eed44e21a,138,4433
1615,5133,2324426,61771,2221642,2021/03/19 05:00:00+00,c15c9d8f-6fc2-4bee-94ff-3aedca11c379,135,4697
1616,6761,2331187,61907,2225725,2021/03/20 05:00:00+00,5a24283e-5901-45e8-85a3-809c0e1c36f5,136,4083
1617,5963,2337150,62028,2230195,2021/03/21 05:00:00+00,3770345b-1e21-4d23-9e9e-d6a636e07a49,121,4470
1618,5128,2342278,62148,2235343,2021/03/22 05:00:00+00,59d3832a-4e78-437b-a613-dcf2f4c8c560,120,5148
1619,4946,2347224,62274,2239936,2021/03/23 05:00:00+00,004f02e4-da19-4da9-add8-211240fd45d6,126,4593
1620,5986,2353210,62394,2244522,2021/03/24 05:00:00+00,a8d665b6-0ce9-44da-ae7d-ccb37bdcb91e,120,4586
1621,6732,2359942,62519,2250063,2021/03/25 05:00:00+00,4c87d4af-6e02-4eab-8e49-35bac1aa5a5d,125,5541
1622,7395,2367337,62645,2255948,2021/03/26 05:00:00+00,7c8df22a-71ac-432f-8587-628978658832,126,5885
1623,8254,2375591,62790,2261373,2021/03/27 05:00:00+00,fb21b517-2c68-49e8-9fb0-dcfffaaccf07,145,5425
1624,7139,2382730,62955,2267760,2021/03/28 05:00:00+00,7742d1f1-5a9b-4f9e-a199-5bf5578c6b66,165,6387
1625,7049,2389779,63079,2273909,2021/03/29 05:00:00+00,f7ea7734-4604-4642-ac91-2e6b8b7de88b,124,6149
1626,7952,2397731,63255,2279840,2021/03/30 05:00:00+00,e931ebcf-14d8-4860-8706-b9a92aa66403,176,5931
1627,8646,2406377,63422,2285515,2021/03/31 05:00:00+00,ebb4f161-5270-4666-875c-185b38cdc73f,167,5675
1628,11449,2417826,63614,2292803,2021/04/01 05:00:00+00,f3a695f1-c187-4808-941f-b4d2147aa37c,192,7288
1629,10222,2428048,63777,2300887,2021/04/02 05:00:00+00,5ce2ddff-8974-4cf9-a940-0403236cabd8,163,8084
1630,9149,2437197,63932,2309356,2021/04/03 05:00:00+00,56528b5a-f0b8-4484-b9fb-cfd212842df8,155,8469
1631,9022,2446219,64094,2317564,2021/04/04 05:00:00+00,0e0cceae-0337-4778-9a49-4cc99116e409,162,8208
1632,10190,2456409,64293,2325833,2021/04/05 05:00:00+00,7fcc07a6-b4a5-4c76-b844-0d15602732bb,199,8269
1633,11827,2468236,64524,2336356,2021/04/06 05:00:00+00,47db346d-9bc6-4605-a41b-f1e8b5bcfa07,231,10523
1634,11381,2479617,64767,2345471,2021/04/07 05:00:00+00,3c79b669-884f-424b-9feb-38b2b9100235,243,9115
1635,12464,2492081,65014,2355832,2021/04/08 05:00:00+00,47715873-2542-4768-a123-341bc2765079,247,10361
1636,12125,2504206,65283,2365566,2021/04/09 05:00:00+00,0da790f5-3f20-456d-b8d2-f5f3dba82a77,269,9734
1637,14509,2518715,65608,2375176,2021/04/10 05:00:00+00,b9247827-2c1e-464e-8d05-401ad4caf071,325,9610
1638,17483,2536198,65889,2383785,2021/04/11 05:00:00+00,20127fea-6fac-4626-98e4-de39fa1bf8b4,281,8609
1639,16739,2552937,66156,2395733,2021/04/12 05:00:00+00,0e54773b-4e64-4f58-96fd-985932f77562,267,11948
1640,16377,2569314,66482,2408624,2021/04/13 05:00:00+00,72172607-c93e-44a1-a4e1-a0cc654d0f7c,326,12891
1641,16487,2585801,66819,2419265,2021/04/14 05:00:00+00,009e1447-bbed-4a72-9d75-fb8cbed243a7,337,10641
1642,16918,2602719,67199,2432061,2021/04/15 05:00:00+00,6454f7f3-70c7-4b1d-8502-672d582d4aaf,380,12796
1643,16703,2619422,67564,2442453,2021/04/16 05:00:00+00,2e8d2463-2fa2-430d-a1b8-c79f7db6640d,365,10392
1644,16654,2636076,67931,2457888,2021/04/17 05:00:00+00,83f110d8-55d5-4d8e-9a2b-9cc33ed8d881,367,15435
1645,16871,2652947,68328,2471498,2021/04/18 05:00:00+00,c556a764-b2e6-479f-9551-e872447fcbe7,397,13610
1646,14189,2667136,68748,2488246,2021/04/19 05:00:00+00,f12d8110-ceb6-4f5d-a0a0-5fb606bcf021,420,16748
1647,16965,2684101,69177,2505738,2021/04/20 05:00:00+00,7f89369d-54d0-48df-8a97-d269e3d86a3c,429,17492
1648,17212,2701313,69596,2521944,2021/04/21 05:00:00+00,9b95b398-7010-4459-9036-b9700b6cc293,419,16206
1649,19306,2720619,70026,2538020,2021/04/22 05:00:00+00,b3ecc631-b8f5-4600-8872-f6d2e638cd1e,430,16076
1650,19925,2740544,70446,2555619,2021/04/23 05:00:00+00,591aef4b-ab6c-4005-b34f-c882e8979346,420,17599
1651,16730,2757274,70886,2573657,2021/04/24 05:00:00+00,d023c21f-53a9-4cf5-ade6-203f040db8c9,440,18038
1652,17190,2774464,71351,2588204,2021/04/25 05:00:00+00,1af7582b-f20b-4a8b-b165-1a94accc9275,465,14547
1653,12839,2787303,71799,2602489,2021/04/26 05:00:00+00,71ae6959-08f6-4336-95b6-46a1429cc150,448,14285
1654,17578,2804881,72235,2616821,2021/04/27 05:00:00+00,e7df9a25-e81f-4805-9abb-35e762db281d,436,14332
1655,19745,2824626,72725,2632699,2021/04/28 05:00:00+00,912c6b3a-7449-479b-82da-a489fac16bf5,490,15878
1656,17308,2841934,73230,2650643,2021/04/29 05:00:00+00,926fb6aa-a6e9-4461-a725-fe15acc95f0f,505,17944
1657,17790,2859724,73720,2669308,2021/04/30 05:00:00+00,8274f5e3-93de-4d55-af02-98d29eb1a41f,490,18665
1658,18022,2877746,74215,2686399,2021/05/01 05:00:00+00,e3c606a6-f6f9-4eb0-989f-ea41ae3d0331,495,17091
1659,15909,2893655,74700,2700594,2021/05/02 05:00:00+00,61d9f046-0446-4e33-a7ee-d28fffc7e8d1,485,14195
1660,11599,2905254,75164,2721317,2021/05/03 05:00:00+00,23d58109-07f5-4736-8d11-ef77ca5600cb,464,20723
1661,14551,2919805,75627,2737757,2021/05/04 05:00:00+00,72ecd899-d0e0-41c4-a00b-fcbaa123df0d,463,16440
1662,14806,2934611,76015,2754940,2021/05/05 05:00:00+00,d94c57a2-c833-46c6-a16f-a0b303dd83fc,388,17183
1663,16490,2951101,76414,2773220,2021/05/06 05:00:00+00,ace02e0e-0554-4a59-9d07-c8c6c55c64cb,399,18280
1664,17517,2968618,76867,2788751,2021/05/07 05:00:00+00,2cd9defc-6fa4-4cb4-9970-68826a904d22,453,15531
1665,16918,2985536,77359,2806310,2021/05/08 05:00:00+00,82634599-f4ec-4705-ba21-10faf61ac3aa,492,17559
1666,17222,3002758,77854,2819874,2021/05/09 05:00:00+00,a2974e90-6599-455a-8980-af089becd569,495,13564
1667,12543,3015301,78342,2835554,2021/05/10 05:00:00+00,71bbe1c1-e6a9-43ba-bc4c-9a2b57830e4a,488,15680
1668,16425,3031726,78771,2848153,2021/05/11 05:00:00+00,0166fab7-f881-438b-a2da-50c66998260f,429,12599
1669,16993,3048719,79261,2859627,2021/05/12 05:00:00+00,712f1fd5-50b0-4fd6-a885-4b664d7113f2,490,11474
1670,19160,3067879,79760,2874656,2021/05/13 05:00:00+00,82975118-0cc1-49f4-bd2c-54d55497af3a,499,15029
1671,16581,3084460,80250,2888990,2021/05/14 05:00:00+00,9be256c6-6bd5-43e8-8da5-eb404410dfa2,490,14334
1672,18873,3103333,80780,2902646,2021/05/15 05:00:00+00,3f450fb6-7f2f-4e8b-b7f3-fba69dc20223,530,13656
1673,15093,3118426,81300,2917584,2021/05/16 05:00:00+00,6bfef3c5-b8d8-456b-9b70-2a1c75db8e99,520,14938
1674,12984,3131410,81809,2931280,2021/05/17 05:00:00+00,fafdf54f-509e-4850-8015-21e979cbea6f,509,13696
1675,13137,3144547,82291,2947661,2021/05/18 05:00:00+00,a1fb5b7c-909d-43ca-b6b4-5bc924282d2b,482,16381
1676,16579,3161126,82743,2961313,2021/05/19 05:00:00+00,ca3337fd-faaf-4312-a34e-c57da40de818,452,13652
1677,16086,3177212,83233,2979233,2021/05/20 05:00:00+00,25b38e66-02b4-4c37-9a22-adc7172af512,490,17920
1678,14838,3192050,83719,2998123,2021/05/21 05:00:00+00,5d3ff642-1a19-49a9-b408-14fcf3e6eba6,486,18890
1679,18737,3210787,84228,3011234,2021/05/22 05:00:00+00,89827824-ebfd-4fc1-9754-ace535f3e3f2,509,13111
1680,21669,3232456,84724,3026277,2021/05/23 05:00:00+00,f2791476-fb88-48fe-9366-afe0e38b6e86,496,15043
1681,16977,3249433,85207,3046147,2021/05/24 05:00:00+00,635e4236-0874-4247-915f-67d57d77591c,483,19870
